ID,Apartment Type,Hub,Price in INR,Locality,Region,latitude,longitude
8891,3 BHK,Ghodbunder,70000,Ghodbunder Road,Thane,19.2591843,72.9831185
8892,4 BHK,Ghodbunder,75000,Ghodbunder Road,Thane,19.2591843,72.9831185
8893,Studio,Ghodbunder,8000,Ghodbunder Road,Thane,19.2590847,72.95607758
8894,4 BHK,Ghodbunder,80000,Ghodbunder Road,Thane,19.2591843,72.9831185
8895,4 BHK,Ghodbunder,80000,Ghodbunder Road,Thane,19.2591843,72.9831185
8896,4 BHK,Ghodbunder,95000,Ghodbunder Road,Thane,19.2591843,72.9831185
8897,1 BHK,Ghodbunder,14000,Hiranandani Estate,Thane,19.2575583,72.9829639
8898,1 BHK,Ghodbunder,17000,Hiranandani Estate,Thane,19.2575583,72.9829639
8899,1 BHK,Ghodbunder,19000,Hiranandani Estate,Thane,19.2575583,72.9829639
8900,1 BHK,Ghodbunder,20000,Hiranandani Estate,Thane,19.25675,72.983604
8901,1 BHK,Ghodbunder,20000,Hiranandani Estate,Thane,19.25845442,72.97855764
8902,1 BHK,Ghodbunder,20000,Hiranandani Estate,Thane,19.25675,72.983604
8903,1 BHK,Ghodbunder,20500,Hiranandani Estate,Thane,19.255596,72.982265
8904,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.25675,72.983604
8905,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.25675,72.983604
8906,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.2584933,72.9786276
8907,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.25710678,72.98388672
8908,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.25675,72.983604
8909,1 BHK,Ghodbunder,21000,Hiranandani Estate,Thane,19.25799146,72.98579564
8910,1 BHK,Ghodbunder,21500,Hiranandani Estate,Thane,19.255596,72.982265
8911,1 BHK,Ghodbunder,22000,Hiranandani Estate,Thane,19.259583,72.979314
8912,2 BHK,Ghodbunder,22000,Hiranandani Estate,Thane,19.261644,72.979088
8913,1 BHK,Ghodbunder,22000,Hiranandani Estate,Thane,19.2575583,72.9829639
8914,1 BHK,Ghodbunder,22000,Hiranandani Estate,Thane,19.25675,72.983604
8915,1 BHK,Ghodbunder,23000,Hiranandani Estate,Thane,19.25675,72.983604
8916,1 BHK,Ghodbunder,23000,Hiranandani Estate,Thane,19.25675,72.983604
8917,1 BHK,Ghodbunder,24000,Hiranandani Estate,Thane,19.25675,72.983604
8918,2 BHK,Ghodbunder,24000,Hiranandani Estate,Thane,19.2614,72.978553
8919,1 BHK,Ghodbunder,24000,Hiranandani Estate,Thane,19.25755882,72.98296356
8920,1 BHK,Ghodbunder,24000,Hiranandani Estate,Thane,19.2575583,72.9829639
8921,1 BHK,Ghodbunder,25000,Hiranandani Estate,Thane,19.2575583,72.9829639
8922,1 BHK,Ghodbunder,25000,Hiranandani Estate,Thane,19.25675,72.983604
8923,2 BHK,Ghodbunder,26000,Hiranandani Estate,Thane,19.2567125,72.9851585
8924,2 BHK,Ghodbunder,27500,Hiranandani Estate,Thane,19.26343155,72.96807861
8925,2 BHK,Ghodbunder,28000,Hiranandani Estate,Thane,19.2567125,72.9851585
8926,1 BHK,Ghodbunder,29000,Hiranandani Estate,Thane,19.25675,72.983604
8927,2 BHK,Ghodbunder,30000,Hiranandani Estate,Thane,19.2575583,72.9829639
8928,2 BHK,Ghodbunder,30000,Hiranandani Estate,Thane,19.25725555,72.98711395
8929,2 BHK,Ghodbunder,30000,Hiranandani Estate,Thane,19.25391197,72.98420715
8930,2 BHK,Ghodbunder,30500,Hiranandani Estate,Thane,19.25102043,72.98293304
8931,2 BHK,Ghodbunder,31000,Hiranandani Estate,Thane,19.25207,72.98224167
8932,2 BHK,Ghodbunder,32000,Hiranandani Estate,Thane,19.2591843,72.9831185
8933,2 BHK,Ghodbunder,32000,Hiranandani Estate,Thane,19.2575583,72.9829639
8934,2 BHK,Ghodbunder,33000,Hiranandani Estate,Thane,19.1946106,73.02280426
8935,2 BHK,Ghodbunder,33000,Hiranandani Estate,Thane,19.25723076,72.98805237
8936,3 BHK,Ghodbunder,35000,Hiranandani Estate,Thane,19.25537682,72.98460388
8937,2 BHK,Ghodbunder,35000,Hiranandani Estate,Thane,19.25678444,72.98822022
8938,3 BHK,Ghodbunder,35000,Hiranandani Estate,Thane,19.2575583,72.9829639
8939,2 BHK,Ghodbunder,35000,Hiranandani Estate,Thane,19.2575583,72.9829639
8940,2 BHK,Ghodbunder,35000,Hiranandani Estate,Thane,19.25755882,72.98296356
8941,2 BHK,Ghodbunder,36000,Hiranandani Estate,Thane,19.25755882,72.98296356
8942,3 BHK,Ghodbunder,38000,Hiranandani Estate,Thane,19.2575583,72.9829639
8943,3 BHK,Ghodbunder,39000,Hiranandani Estate,Thane,19.25934481,72.98373302
8944,3 BHK,Ghodbunder,39000,Hiranandani Estate,Thane,19.25845442,72.97855764
8945,3 BHK,Ghodbunder,40000,Hiranandani Estate,Thane,19.25755882,72.98296356
8946,3 BHK,Ghodbunder,40000,Hiranandani Estate,Thane,19.2575583,72.9829639
8947,3 BHK,Ghodbunder,40000,Hiranandani Estate,Thane,19.2575583,72.9829639
8948,3 BHK,Ghodbunder,40500,Hiranandani Estate,Thane,19.252832,72.98213
8949,3 BHK,Ghodbunder,41000,Hiranandani Estate,Thane,19.2575583,72.9829639
8950,2 BHK,Ghodbunder,42000,Hiranandani Estate,Thane,19.25427,72.9827
8951,3 BHK,Ghodbunder,42000,Hiranandani Estate,Thane,19.2591843,72.9831185
8952,3 BHK,Ghodbunder,44000,Hiranandani Estate,Thane,19.2575583,72.9829639
8953,3 BHK,Ghodbunder,45000,Hiranandani Estate,Thane,19.25585747,72.98658752
8954,3 BHK,Ghodbunder,45000,Hiranandani Estate,Thane,19.2575583,72.9829639
8955,3 BHK,Ghodbunder,45000,Hiranandani Estate,Thane,19.26004982,72.98414612
8956,3 BHK,Ghodbunder,45000,Hiranandani Estate,Thane,19.25755882,72.98296356
8957,3 BHK,Ghodbunder,55000,Hiranandani Estate,Thane,19.25899315,72.98635101
8958,3 BHK,Ghodbunder,55000,Hiranandani Estate,Thane,19.25894737,72.98674774
8959,3 BHK,Ghodbunder,60000,Hiranandani Estate,Thane,19.2591843,72.9831185
8960,4 BHK,Ghodbunder,60000,Hiranandani Estate,Thane,19.25829887,72.97987366
8961,3 BHK,Ghodbunder,65000,Hiranandani Estate,Thane,19.257472,72.980972
8962,4 BHK,Ghodbunder,80000,Hiranandani Estate,Thane,19.2575583,72.9829639
8963,4 BHK,Ghodbunder,95000,Hiranandani Estate,Thane,19.2591843,72.9831185
8964,1 BHK,Ghodbunder,10000,Kasarvadavali,Thane,19.280216,72.930298
8965,1 BHK,Ghodbunder,12000,Kasarvadavali,Thane,19.263036,72.963013
8966,1 BHK,Ghodbunder,12000,Kasarvadavali,Thane,19.26278496,72.9596405
8967,1 BHK,Ghodbunder,12500,Kasarvadavali,Thane,19.27166837,72.962138
8968,2 BHK,Ghodbunder,12500,Kasarvadavali,Thane,19.267285,72.9608345
8969,1 BHK,Ghodbunder,12500,Kasarvadavali,Thane,19.264665,72.959789
8970,1 BHK,Ghodbunder,12500,Kasarvadavali,Thane,19.2713221,72.9689398
8971,1 BHK,Ghodbunder,12990,Kasarvadavali,Thane,19.267285,72.9608345
8972,1 BHK,Ghodbunder,12999,Kasarvadavali,Thane,19.272506,72.967182
8973,1 BHK,Ghodbunder,13000,Kasarvadavali,Thane,19.2713221,72.9689398
8974,1 BHK,Ghodbunder,13000,Kasarvadavali,Thane,19.268116,72.96880341
8975,2 BHK,Ghodbunder,13000,Kasarvadavali,Thane,19.25947952,72.95700836
8976,1 BHK,Ghodbunder,13000,Kasarvadavali,Thane,19.2654,72.97258
8977,2 BHK,Ghodbunder,13000,Kasarvadavali,Thane,19.263036,72.963013
8978,1 BHK,Ghodbunder,13500,Kasarvadavali,Thane,19.27222764,72.96749417
8979,1 BHK,Ghodbunder,13500,Kasarvadavali,Thane,19.17146492,73.02472687
8980,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.267285,72.9608345
8981,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.276292,72.964352
8982,2 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.2321921,72.9621807
8983,2 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.2713221,72.9689398
8984,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.27222764,72.96749417
8985,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.2708939,72.9635227
8986,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.27132225,72.96894074
8987,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.2708939,72.9635227
8988,1 BHK,Ghodbunder,14000,Kasarvadavali,Thane,19.2713221,72.9689398
8989,2 BHK,Ghodbunder,14500,Kasarvadavali,Thane,19.2700634,72.96987915
8990,1 BHK,Ghodbunder,14500,Kasarvadavali,Thane,19.2713221,72.9689398
8991,1 BHK,Ghodbunder,14500,Kasarvadavali,Thane,19.26659441,72.96274265
8992,1 BHK,Ghodbunder,14900,Kasarvadavali,Thane,19.264665,72.959789
8993,1 BHK,Ghodbunder,15000,Kasarvadavali,Thane,19.26901565,72.96258967
8994,1 BHK,Ghodbunder,15000,Kasarvadavali,Thane,19.2713221,72.9689398
8995,1 BHK,Ghodbunder,15000,Kasarvadavali,Thane,19.2713221,72.9689398
8996,2 BHK,Ghodbunder,16000,Kasarvadavali,Thane,19.27283669,72.96469116
8997,2 BHK,Ghodbunder,16500,Kasarvadavali,Thane,19.267285,72.9608345
8998,2 BHK,Ghodbunder,16500,Kasarvadavali,Thane,19.274749,72.963404
8999,1 BHK,Ghodbunder,17000,Kasarvadavali,Thane,19.27039528,72.9706192
9000,2 BHK,Ghodbunder,17000,Kasarvadavali,Thane,19.27166837,72.962138
9001,2 BHK,Ghodbunder,17000,Kasarvadavali,Thane,19.26787098,72.96956461
9002,1 BHK,Ghodbunder,17000,Kasarvadavali,Thane,19.2713221,72.9689398
9003,2 BHK,Ghodbunder,18000,Kasarvadavali,Thane,19.2654,72.97258
9004,1 BHK,Ghodbunder,18000,Kasarvadavali,Thane,19.26901565,72.96258967
9005,2 BHK,Ghodbunder,18500,Kasarvadavali,Thane,19.2713221,72.9689398
9006,1 BHK,Ghodbunder,19000,Kasarvadavali,Thane,19.27019501,72.9651947
9007,2 BHK,Ghodbunder,19000,Kasarvadavali,Thane,19.26901565,72.96258967
9008,2 BHK,Ghodbunder,19000,Kasarvadavali,Thane,19.27130984,72.96376663
9009,2 BHK,Ghodbunder,19500,Kasarvadavali,Thane,19.269503,72.966038
9010,2 BHK,Ghodbunder,20000,Kasarvadavali,Thane,19.16636086,73.02726746
9011,2 BHK,Ghodbunder,20000,Kasarvadavali,Thane,19.26901565,72.96258967
9012,2 BHK,Ghodbunder,20000,Kasarvadavali,Thane,19.270444,72.964811
9013,2 BHK,Ghodbunder,20000,Kasarvadavali,Thane,19.269503,72.966038
9014,2 BHK,Ghodbunder,21000,Kasarvadavali,Thane,19.2713221,72.9689398
9015,2 BHK,Ghodbunder,21000,Kasarvadavali,Thane,19.26787098,72.96956461
9016,2 BHK,Ghodbunder,22000,Kasarvadavali,Thane,19.267285,72.9608345
9017,2 BHK,Ghodbunder,22000,Kasarvadavali,Thane,19.267285,72.9608345
9018,3 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.26541328,72.96644592
9019,2 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.2765791,72.9581451
9020,2 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.19043922,72.95103455
9021,2 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.26659441,72.96274265
9022,2 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.2713221,72.9689398
9023,2 BHK,Ghodbunder,23000,Kasarvadavali,Thane,19.265838,72.962666
9024,3 BHK,Ghodbunder,23900,Kasarvadavali,Thane,19.27132225,72.96894074
9025,3 BHK,Ghodbunder,24000,Kasarvadavali,Thane,19.274749,72.963404
9026,2 BHK,Ghodbunder,24000,Kasarvadavali,Thane,19.26630833,72.96717333
9027,2 BHK,Ghodbunder,24000,Kasarvadavali,Thane,19.27132225,72.96894074
9028,2 BHK,Ghodbunder,24000,Kasarvadavali,Thane,19.271628,72.9624771
9029,2 BHK,Ghodbunder,26000,Kasarvadavali,Thane,19.27093,72.96275333
9030,2 BHK,Ghodbunder,26000,Kasarvadavali,Thane,19.27132225,72.96894074
9031,2 BHK,Ghodbunder,27000,Kasarvadavali,Thane,19.269825,72.962451
9032,3 BHK,Ghodbunder,28000,Kasarvadavali,Thane,19.2713221,72.9689398
9033,2 BHK,Ghodbunder,34000,Kasarvadavali,Thane,19.28310302,72.95639931
9034,1 BHK,Ghodbunder,7999,Kasarvadavali,Thane,19.280216,72.930298
9035,2 BHK,Ghodbunder,12700,Kavesar,Thane,19.260726,72.972643
9036,1 BHK,Ghodbunder,13500,Kavesar,Thane,19.260726,72.972643
9037,1 BHK,Ghodbunder,14000,Kavesar,Thane,19.26072693,72.97264099
9038,1 BHK,Ghodbunder,15000,Kavesar,Thane,19.269483,72.973648
9039,1 BHK,Ghodbunder,15000,Kavesar,Thane,19.2624588,72.97563171
9040,2 BHK,Ghodbunder,16000,Kavesar,Thane,19.25778389,72.97002411
9041,1 BHK,Ghodbunder,16000,Kavesar,Thane,19.260726,72.972643
9042,2 BHK,Ghodbunder,18000,Kavesar,Thane,19.259296,72.97247
9043,2 BHK,Ghodbunder,20000,Kavesar,Thane,19.265625,72.97340393
9044,2 BHK,Ghodbunder,20000,Kavesar,Thane,19.260726,72.972643
9045,2 BHK,Ghodbunder,21500,Kavesar,Thane,19.25999922,72.96883098
9046,2 BHK,Ghodbunder,25000,Kavesar,Thane,19.25999922,72.96883098
9047,2 BHK,Ghodbunder,25000,Kavesar,Thane,19.260081,72.973365
9048,2 BHK,Ghodbunder,26000,Kavesar,Thane,19.259296,72.97247
9049,1 BHK,Ghodbunder,13000,Manpada,Thane,19.243536,72.97065
9050,1 BHK,Ghodbunder,15000,Manpada,Thane,19.2376753,72.96987
9051,1 BHK,Ghodbunder,16500,Manpada,Thane,19.23410034,72.97226715
9052,1 BHK,Ghodbunder,16500,Manpada,Thane,19.2308277,72.9741067
9053,1 BHK,Ghodbunder,17000,Manpada,Thane,19.2308277,72.9741067
9054,1 BHK,Ghodbunder,18000,Manpada,Thane,19.24030744,72.969553
9055,1 BHK,Ghodbunder,18000,Manpada,Thane,19.233315,72.975822
9056,1 BHK,Ghodbunder,18000,Manpada,Thane,19.231057,72.97879115
9057,1 BHK,Ghodbunder,18000,Manpada,Thane,19.229522,72.977089
9058,1 BHK,Ghodbunder,18000,Manpada,Thane,19.23428536,72.9723587
9059,1 BHK,Ghodbunder,18000,Manpada,Thane,19.24030744,72.969553
9060,1 BHK,Ghodbunder,18500,Manpada,Thane,19.19448853,73.02283478
9061,1 BHK,Ghodbunder,18500,Manpada,Thane,19.243536,72.97065
9062,1 BHK,Ghodbunder,19000,Manpada,Thane,19.24030744,72.969553
9063,1 BHK,Ghodbunder,19000,Manpada,Thane,19.2308277,72.9741067
9064,1 BHK,Ghodbunder,19000,Manpada,Thane,19.229522,72.977089
9065,1 BHK,Ghodbunder,20000,Manpada,Thane,19.23664,72.96945833
9066,1 BHK,Ghodbunder,21000,Manpada,Thane,19.25806427,72.97843933
9067,1 BHK,Ghodbunder,21005,Manpada,Thane,19.2376753,72.96987
9068,2 BHK,Ghodbunder,22000,Manpada,Thane,19.229522,72.977089
9069,2 BHK,Ghodbunder,23000,Manpada,Thane,19.227972,72.974701
9070,2 BHK,Ghodbunder,23000,Manpada,Thane,19.24030744,72.969553
9071,2 BHK,Ghodbunder,23000,Manpada,Thane,19.243536,72.97065
9072,2 BHK,Ghodbunder,24000,Manpada,Thane,19.2364557,72.965323
9073,2 BHK,Ghodbunder,25000,Manpada,Thane,19.23173142,72.97183991
9074,2 BHK,Ghodbunder,25000,Manpada,Thane,19.2354675,72.973213
9075,2 BHK,Ghodbunder,25000,Manpada,Thane,19.2376753,72.96987
9076,2 BHK,Ghodbunder,25000,Manpada,Thane,19.2354675,72.973213
9077,2 BHK,Ghodbunder,25000,Manpada,Thane,19.22946358,72.97981262
9078,2 BHK,Ghodbunder,25000,Manpada,Thane,19.2353894,72.9751718
9079,2 BHK,Ghodbunder,26000,Manpada,Thane,19.2308277,72.9741067
9080,2 BHK,Ghodbunder,26000,Manpada,Thane,19.23129395,72.978885
9081,2 BHK,Ghodbunder,26000,Manpada,Thane,19.243536,72.97065
9082,2 BHK,Ghodbunder,26000,Manpada,Thane,19.2308277,72.9741067
9083,2 BHK,Ghodbunder,26000,Manpada,Thane,19.2364557,72.965323
9084,2 BHK,Ghodbunder,26000,Manpada,Thane,19.227972,72.974701
9085,3 BHK,Ghodbunder,27500,Manpada,Thane,19.2446042,72.96821
9086,2 BHK,Ghodbunder,28000,Manpada,Thane,19.2308277,72.9741067
9087,2 BHK,Ghodbunder,28000,Manpada,Thane,19.23129395,72.978885
9088,2 BHK,Ghodbunder,28000,Manpada,Thane,19.23442792,72.97147533
9089,3 BHK,Ghodbunder,29500,Manpada,Thane,19.24030744,72.969553
9090,2 BHK,Ghodbunder,30000,Manpada,Thane,19.225577,72.970877
9091,3 BHK,Ghodbunder,30000,Manpada,Thane,19.2308277,72.9741067
9092,2 BHK,Ghodbunder,30000,Manpada,Thane,19.2376753,72.96987
9093,2 BHK,Ghodbunder,31000,Manpada,Thane,19.225577,72.970877
9094,2 BHK,Ghodbunder,31000,Manpada,Thane,19.225577,72.970877
9095,3 BHK,Ghodbunder,32000,Manpada,Thane,19.234578,72.972307
9096,2 BHK,Ghodbunder,32000,Manpada,Thane,19.229522,72.977089
9097,3 BHK,Ghodbunder,32000,Manpada,Thane,19.2308277,72.9741067
9098,2 BHK,Ghodbunder,35000,Manpada,Thane,19.205414,72.959681
9099,3 BHK,Ghodbunder,36000,Manpada,Thane,19.23082733,72.97410584
9100,3 BHK,Ghodbunder,36000,Manpada,Thane,19.244709,72.971876
9101,3 BHK,Ghodbunder,36000,Manpada,Thane,19.2376753,72.96987
9102,3 BHK,Ghodbunder,36000,Manpada,Thane,19.244709,72.971876
9103,3 BHK,Ghodbunder,37000,Manpada,Thane,19.243536,72.97065
9104,2 BHK,Ghodbunder,38000,Manpada,Thane,19.205414,72.959681
9105,3 BHK,Ghodbunder,40000,Manpada,Thane,19.240329,72.966559
9106,3 BHK,Ghodbunder,40000,Manpada,Thane,19.205414,72.959681
9107,4 BHK,Ghodbunder,45000,Manpada,Thane,19.240329,72.966559
9108,3 BHK,Ghodbunder,48000,Manpada,Thane,19.2308277,72.9741067
9109,3 BHK,Ghodbunder,50000,Manpada,Thane,19.205414,72.959681
9110,4 BHK,Ghodbunder,70000,Manpada,Thane,19.205414,72.959681
9111,1 BHK,Ghodbunder,14000,Owale,Thane,19.22572899,73.14620972
9112,1 BHK,Ghodbunder,15000,Owale,Thane,19.274749,72.963404
9113,1 BHK,Ghodbunder,15000,Owale,Thane,19.27193832,72.95866394
9114,2 BHK,Ghodbunder,16000,Owale,Thane,19.24688339,73.1135025
9115,2 BHK,Ghodbunder,17000,Owale,Thane,19.2719376,72.958663
9116,2 BHK,Ghodbunder,18000,Owale,Thane,19.276113,72.963593
9117,2 BHK,Ghodbunder,19000,Owale,Thane,19.2719376,72.958663
9118,2 BHK,Ghodbunder,20000,Owale,Thane,19.274148,72.96005333
9119,2 BHK,Ghodbunder,22000,Owale,Thane,19.26343155,72.96807861
9120,2 BHK,Ghodbunder,25000,Owale,Thane,19.2795372,72.95478821
9121,2 BHK,Ghodbunder,25000,Owale,Thane,19.271628,72.9624771
9122,4 BHK,Ghodbunder,100000,Patlipada,Thane,19.24441833,72.97676167
9123,1 BHK,Ghodbunder,16000,Patlipada,Thane,19.2472159,72.977837
9124,1 BHK,Ghodbunder,17000,Patlipada,Thane,19.2407538,72.9726305
9125,2 BHK,Ghodbunder,24000,Patlipada,Thane,19.24757,72.98003846
9126,1 BHK,Ghodbunder,27000,Patlipada,Thane,19.24443245,72.9762497
9127,2 BHK,Ghodbunder,30000,Patlipada,Thane,19.2407538,72.9726305
9128,2 BHK,Ghodbunder,32000,Patlipada,Thane,19.25071907,72.97470093
9129,2 BHK,Ghodbunder,37000,Patlipada,Thane,19.24465752,72.97652435
9130,3 BHK,Ghodbunder,45500,Patlipada,Thane,19.25934481,72.98373302
9131,4 BHK,Ghodbunder,80000,Patlipada,Thane,19.2407538,72.9726305
9132,4 BHK,Ghodbunder,90000,Patlipada,Thane,19.20477676,72.98296356
9133,1 BHK,Ghodbunder,10500,Waghbil,Thane,19.25999984,72.98281131
9134,1 BHK,Ghodbunder,14000,Waghbil,Thane,19.256725,72.97745167
9135,1 BHK,Ghodbunder,14000,Waghbil,Thane,19.258161,72.9754581
9136,1 BHK,Ghodbunder,14000,Waghbil,Thane,19.260023,72.974487
9137,1 BHK,Ghodbunder,15000,Waghbil,Thane,19.256725,72.97745167
9138,1 BHK,Ghodbunder,16000,Waghbil,Thane,19.256725,72.97745167
9139,1 BHK,Ghodbunder,16500,Waghbil,Thane,19.25641565,72.973962
9140,1 BHK,Ghodbunder,17000,Waghbil,Thane,19.259246,72.966433
9141,1 BHK,Ghodbunder,17000,Waghbil,Thane,19.2514434,72.9692628
9142,2 BHK,Ghodbunder,18000,Waghbil,Thane,19.25115204,72.9721756
9143,1 BHK,Ghodbunder,18000,Waghbil,Thane,19.262891,72.97876522
9144,1 BHK,Ghodbunder,18000,Waghbil,Thane,19.25999984,72.98281131
9145,1 BHK,Ghodbunder,18375,Waghbil,Thane,19.2514434,72.9692628
9146,1 BHK,Ghodbunder,19000,Waghbil,Thane,19.254539,72.973465
9147,2 BHK,Ghodbunder,20000,Waghbil,Thane,19.2514434,72.9692628
9148,1 BHK,Ghodbunder,20000,Waghbil,Thane,19.25838833,72.97800667
9149,2 BHK,Ghodbunder,20000,Waghbil,Thane,19.25575638,72.97441101
9150,2 BHK,Ghodbunder,21000,Waghbil,Thane,19.256725,72.97745167
9151,2 BHK,Ghodbunder,21500,Waghbil,Thane,19.2514434,72.9692628
9152,2 BHK,Ghodbunder,22000,Waghbil,Thane,19.25999922,72.96883098
9153,2 BHK,Ghodbunder,23000,Waghbil,Thane,19.25641565,72.973962
9154,2 BHK,Ghodbunder,23000,Waghbil,Thane,19.254539,72.973465
9155,3 BHK,Ghodbunder,24000,Waghbil,Thane,19.253986,72.97355
9156,2 BHK,Ghodbunder,24000,Waghbil,Thane,19.261927,72.97884714
9157,2 BHK,Ghodbunder,25000,Waghbil,Thane,19.2514434,72.9692628
9158,3 BHK,Ghodbunder,25000,Waghbil,Thane,19.258161,72.9754581
9159,2 BHK,Ghodbunder,25000,Waghbil,Thane,19.266575,72.983724
9160,2 BHK,Ghodbunder,26000,Waghbil,Thane,19.266575,72.983724
9161,2 BHK,Ghodbunder,26000,Waghbil,Thane,19.254539,72.973465
9162,2 BHK,Ghodbunder,26000,Waghbil,Thane,19.2572026,72.9718044
9163,3 BHK,Ghodbunder,27000,Waghbil,Thane,19.253986,72.97355
9164,2 BHK,Ghodbunder,27000,Waghbil,Thane,19.254539,72.973465
9165,2 BHK,Ghodbunder,27000,Waghbil,Thane,19.2514434,72.9692628
9166,3 BHK,Ghodbunder,28000,Waghbil,Thane,19.26657486,72.9837265
9167,3 BHK,Ghodbunder,30000,Waghbil,Thane,19.2514434,72.9692628
9168,2 BHK,Ghodbunder,30000,Waghbil,Thane,19.262891,72.97876522
9169,3 BHK,Ghodbunder,30000,Waghbil,Thane,19.251789,72.968322
9170,2 BHK,Ghodbunder,4000,Waghbil,Thane,19.2514434,72.9692628
9171,1 BHK,Majiwada,10000,Balkum Pada,Thane,19.22689517,72.99690869
9172,1 BHK,Majiwada,11000,Balkum Pada,Thane,19.22689517,72.99690869
9173,1 BHK,Majiwada,12000,Balkum Pada,Thane,19.22689517,72.99690869
9174,1 BHK,Majiwada,14000,Balkum Pada,Thane,19.22689517,72.99690869
9175,1 BHK,Majiwada,16500,Balkum Pada,Thane,19.22335053,72.99487305
9176,2 BHK,Majiwada,17000,Balkum Pada,Thane,19.22689517,72.99690869
9177,1 BHK,Majiwada,17500,Balkum Pada,Thane,19.22331378,72.98849622
9178,1 BHK,Majiwada,17500,Balkum Pada,Thane,19.22331378,72.98849622
9179,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.22331378,72.98849622
9180,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.22331378,72.98849622
9181,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.22331378,72.98849622
9182,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.22331378,72.98849622
9183,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.22331378,72.98849622
9184,1 BHK,Majiwada,18000,Balkum Pada,Thane,19.2105026,72.9717902
9185,1 BHK,Majiwada,18200,Balkum Pada,Thane,19.22331378,72.98849622
9186,1 BHK,Majiwada,19000,Balkum Pada,Thane,19.22331378,72.98849622
9187,1 BHK,Majiwada,19000,Balkum Pada,Thane,19.22331378,72.98849622
9188,1 BHK,Majiwada,21000,Balkum Pada,Thane,19.22331378,72.98849622
9189,1 BHK,Majiwada,21000,Balkum Pada,Thane,19.2105026,72.9717902
9190,1 BHK,Majiwada,21000,Balkum Pada,Thane,19.208801,72.987206
9191,1 BHK,Majiwada,21000,Balkum Pada,Thane,19.208801,72.987206
9192,1 BHK,Majiwada,21061,Balkum Pada,Thane,19.22331378,72.98849622
9193,2 BHK,Majiwada,22000,Balkum Pada,Thane,19.21797166,72.99213624
9194,2 BHK,Majiwada,22000,Balkum Pada,Thane,19.21797166,72.99213624
9195,1 BHK,Majiwada,22000,Balkum Pada,Thane,19.2105026,72.9717902
9196,2 BHK,Majiwada,22000,Balkum Pada,Thane,19.2105026,72.9717902
9197,2 BHK,Majiwada,22000,Balkum Pada,Thane,19.218154,72.993664
9198,1 BHK,Majiwada,22500,Balkum Pada,Thane,19.211868,72.986213
9199,2 BHK,Majiwada,23000,Balkum Pada,Thane,19.22331378,72.98849622
9200,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.22331378,72.98849622
9201,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.21797166,72.99213624
9202,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.208801,72.987206
9203,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.2105026,72.9717902
9204,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.208801,72.987206
9205,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.206731,72.98791
9206,2 BHK,Majiwada,24000,Balkum Pada,Thane,19.208801,72.987206
9207,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.22331378,72.98849622
9208,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.22331378,72.98849622
9209,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.22331378,72.98849622
9210,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.21753,72.991134
9211,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.208801,72.987206
9212,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.208801,72.987206
9213,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.2105026,72.9717902
9214,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.206731,72.98791
9215,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.208801,72.987206
9216,2 BHK,Majiwada,25000,Balkum Pada,Thane,19.208801,72.987206
9217,2 BHK,Majiwada,26000,Balkum Pada,Thane,19.208801,72.987206
9218,2 BHK,Majiwada,26000,Balkum Pada,Thane,19.206731,72.98791
